LOCATION,DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
B,5/19/2020 15:45,24.55274311,24.52630836,0.044119021
B,5/19/2020 16:15,22.93331325,21.12170025,0.023002951
B,5/19/2020 16:30,23.38706193,21.82031259,0.054725162
B,5/19/2020 16:45,24.30821127,22.34628517,0.027573267
B,5/19/2020 17:00,23.7013729,21.968187,0.015981422
B,5/19/2020 17:15,23.62663787,21.9704834,0.007828919
B,5/19/2020 17:30,23.32891845,21.96210255,0.0043884
B,5/19/2020 17:45,22.90583321,21.97049483,0.004601555
B,5/19/2020 18:00,22.59090877,21.75117287,0.00270013
B,5/19/2020 18:15,22.78114933,21.412376,0.005722741
B,5/19/2020 18:30,23.76923652,21.45997579,0.006374144
B,5/19/2020 18:45,23.40108137,21.83125313,0.002256081
B,5/19/2020 19:00,24.66854538,22.74074169,0.00232461
B,5/19/2020 19:15,21.64859517,20.29563907,6.40E-06
B,5/19/2020 19:30,21.89373462,20.52161172,5.43E-05
B,5/19/2020 19:45,22.46521693,20.90105177,0.000250818
B,5/19/2020 20:00,23.660332,21.2734691,0.002541714
B,5/19/2020 20:15,24.39279383,22.76256813,0.002869049
B,5/19/2020 20:30,24.27987366,23.06163076,0.001748753
B,5/19/2020 20:45,23.86325173,22.9557525,0.000876583
B,5/19/2020 21:00,24.1081459,23.08405286,0.000356105
B,5/19/2020 21:15,24.0470491,23.07100933,3.84E-06
B,5/19/2020 21:30,24.31994937,23.2351491,2.56E-06
B,5/19/2020 21:45,24.34572962,23.29502621,0
B,5/19/2020 22:00,24.28757268,23.22814079,0
B,5/19/2020 22:15,24.2076702,23.11916697,0
B,5/19/2020 22:30,24.17294631,22.99612752,0
B,5/19/2020 22:45,23.98364767,22.87368653,0
B,5/19/2020 23:00,23.76413479,22.49902559,0
B,5/19/2020 23:15,23.48484707,21.76337477,0
B,5/19/2020 23:30,23.01863497,20.83257237,0
B,5/19/2020 23:45,22.96248424,20.819839,0
B,5/20/2020 0:00,22.8691498,20.88145033,0
B,5/20/2020 0:15,23.50438507,21.38919703,2.78E-05
B,5/20/2020 0:30,24.69240407,22.59908347,0.000142045
B,5/20/2020 0:45,24.77382903,23.07526043,0
B,5/20/2020 1:00,24.61774417,22.88777314,0
B,5/20/2020 1:15,24.45039477,22.72235607,0
B,5/20/2020 1:30,24.31934213,22.55997093,0
B,5/20/2020 1:45,24.39755569,22.59517369,0
B,5/20/2020 2:00,24.48700887,22.7013214,0
B,5/20/2020 2:15,24.39859548,22.73078852,0
B,5/20/2020 2:30,24.24861863,22.4012268,0
B,5/20/2020 2:45,24.08782973,22.2375164,0
B,5/20/2020 3:00,23.97740545,22.20281693,0
B,5/20/2020 3:15,23.88355383,22.14026187,0
B,5/20/2020 3:30,23.85213686,22.38656517,0
B,5/20/2020 3:45,24.00521457,22.44903567,0
B,5/20/2020 4:00,23.99588133,22.49709163,0
B,5/20/2020 4:15,24.19134317,23.28720079,3.31E-05
B,5/20/2020 4:30,24.16128653,22.91039733,0
B,5/20/2020 4:45,24.00179234,22.33704876,0
B,5/20/2020 5:00,23.91881793,22.17627273,0
B,5/20/2020 5:15,23.89383417,22.18604557,0
B,5/20/2020 5:30,23.86936776,22.12683338,0
B,5/20/2020 5:45,23.6861614,21.98744713,0.000473472
B,5/20/2020 6:00,23.64199314,22.08829269,0.013198118
B,5/20/2020 6:15,23.6592806,22.6049336,0.03296412
B,5/20/2020 6:30,23.73102627,23.10573833,0.053259642
B,5/20/2020 6:45,24.00944055,24.11705707,0.081524782
B,5/20/2020 7:00,24.19482623,25.09568473,0.106852869
B,5/20/2020 7:15,24.43605424,26.56041114,0.174225292
B,5/20/2020 7:30,24.89542023,29.14928287,0.2957843
B,5/20/2020 7:45,25.45767421,31.83751283,0.348927508
B,5/20/2020 8:00,25.69534393,32.7339322,0.384471988
B,5/20/2020 8:15,26.17419537,34.1762287,0.396698816
B,5/20/2020 8:30,26.49222538,35.83274266,0.499001519
B,5/20/2020 8:45,26.77674967,36.66196697,0.501239439
B,5/20/2020 9:00,27.25867221,38.37599345,0.569750037
B,5/20/2020 9:15,27.7584269,40.67017607,0.64063154
B,5/20/2020 9:30,28.25515221,42.38117079,0.647072513
B,5/20/2020 9:45,28.47430327,43.55698947,0.686295254
B,5/20/2020 10:00,28.60234073,44.1669975,0.747509839
B,5/20/2020 10:15,28.9001739,45.35204321,0.864114438
B,5/20/2020 10:30,29.47774767,46.90938813,0.849222015
B,5/20/2020 10:45,30.04928176,48.90987755,0.912169931
B,5/20/2020 11:00,30.17089133,48.8913961,0.878213964
B,5/20/2020 11:15,30.52978934,49.11919317,0.900283882
B,5/20/2020 11:30,31.04592693,51.2127357,0.904425871
B,5/20/2020 11:45,31.3431274,52.38038843,0.892504974
B,5/20/2020 12:00,31.55753721,51.5949741,0.888746102
B,5/20/2020 12:15,31.91692993,52.51163343,0.923458218
B,5/20/2020 12:30,32.01440962,52.17598424,0.90238429
B,5/20/2020 12:45,32.36966773,52.11010317,0.900575992
B,5/20/2020 13:00,32.85877673,53.1356262,0.890227198
B,5/20/2020 13:15,33.05269862,53.04482317,0.884720583
B,5/20/2020 13:30,33.2762693,52.4341836,0.843018139
B,5/20/2020 13:45,33.61852293,52.44284376,0.827689449
B,5/20/2020 14:00,33.5427245,52.00774617,0.828437417
B,5/20/2020 14:15,34.32369356,52.94268122,0.779208207
B,5/20/2020 14:30,34.16552223,51.36092637,0.740106457
B,5/20/2020 14:45,34.6867801,50.58309831,0.698653132
B,5/20/2020 15:00,34.69625643,49.871641,0.651024746
B,5/20/2020 15:15,34.74052886,49.13013541,0.592127925
B,5/20/2020 15:30,34.91765323,48.486334,0.575174954
B,5/20/2020 15:45,35.1177769,47.44648614,0.522234634
B,5/20/2020 16:00,34.88353173,45.30406083,0.404027174
B,5/20/2020 16:15,34.44217224,41.43351059,0.296182354
B,5/20/2020 16:30,34.00150877,39.39245917,0.244076448
B,5/20/2020 16:45,33.72384234,37.9740841,0.2356486
B,5/20/2020 17:00,33.62940657,37.57149437,0.206274229
B,5/20/2020 17:15,33.37823352,36.39362724,0.182136105
B,5/20/2020 17:30,33.276536,35.80599557,0.15898123
B,5/20/2020 17:45,32.67218623,34.30439567,0.111523266
B,5/20/2020 18:00,32.12889024,32.75317803,0.071714945
B,5/20/2020 18:15,31.58542877,31.28490097,0.036078708
B,5/20/2020 18:30,31.03095859,29.93995714,0.011056505
B,5/20/2020 18:45,30.5501171,28.82900093,0.000364584
B,5/20/2020 19:00,30.13735452,28.26681207,0
B,5/20/2020 19:15,29.7821186,27.8983266,0
B,5/20/2020 19:30,29.3896393,27.70614827,0
B,5/20/2020 19:45,29.00532397,27.35719883,0
B,5/20/2020 20:00,28.62036233,26.8948649,0
B,5/20/2020 20:15,28.3833875,26.59330323,0
B,5/20/2020 20:30,28.08839476,26.90782748,0
B,5/20/2020 20:45,27.42665943,26.8379731,0
B,5/20/2020 21:00,27.42772186,26.25202579,0
B,5/20/2020 21:15,27.54703283,25.84153537,0
B,5/20/2020 21:30,27.46608755,26.006621,0
B,5/20/2020 21:45,27.16962063,25.81946093,0
B,5/20/2020 22:00,26.8102366,25.4684804,0
B,5/20/2020 22:15,26.51715828,24.99889821,0
B,5/20/2020 22:30,26.3451751,24.65428367,0
B,5/20/2020 22:45,26.07077976,24.29676869,0
B,5/20/2020 23:00,25.79210823,23.75939023,0
B,5/20/2020 23:15,25.69977813,23.43432723,0
B,5/20/2020 23:30,25.70448666,23.51646179,0
B,5/20/2020 23:45,25.51383043,23.4519605,0
B,5/21/2020 0:00,25.3180347,23.36583867,0
B,5/21/2020 0:15,25.13785745,23.12234703,0
B,5/21/2020 0:30,24.8961414,22.89141457,0
B,5/21/2020 0:45,24.81470562,22.88899069,0
B,5/21/2020 1:00,24.72378327,22.6472667,0
B,5/21/2020 1:15,24.570636,22.4875092,0
B,5/21/2020 1:30,24.43604052,22.38428486,0
B,5/21/2020 1:45,24.33321447,22.28466213,0
B,5/21/2020 2:00,24.05332269,22.01703086,0
B,5/21/2020 2:15,23.89200113,21.74873963,0
B,5/21/2020 2:30,23.99884347,22.40360517,0
B,5/21/2020 2:45,23.8759531,22.37518952,0
B,5/21/2020 3:00,23.76612617,22.2782218,0
B,5/21/2020 3:15,23.70120053,22.14907433,0
B,5/21/2020 3:30,23.6087731,21.99988738,0
B,5/21/2020 3:45,23.4284417,21.77937837,0
B,5/21/2020 4:00,23.419859,21.85795238,0
B,5/21/2020 4:15,23.54689013,22.0455058,0
B,5/21/2020 4:30,23.66612457,22.18126123,0
B,5/21/2020 4:45,23.74389121,22.01769707,0
B,5/21/2020 5:00,23.79203773,22.0929973,0
B,5/21/2020 5:15,23.76612883,21.99099852,0
B,5/21/2020 5:30,23.6753734,21.82199507,0
B,5/21/2020 5:45,23.698282,21.8525982,0.000417176
B,5/21/2020 6:00,23.62991652,21.69762455,0.009915328
B,5/21/2020 6:15,23.74814857,22.19340627,0.031929362
B,5/21/2020 6:30,24.05422352,22.87709728,0.061535913
B,5/21/2020 6:45,24.3392457,23.46908677,0.091294497
B,5/21/2020 7:00,24.7259083,25.59674777,0.132366142
B,5/21/2020 7:15,25.13079517,27.65296779,0.191687081
B,5/21/2020 7:30,25.6293538,30.21505633,0.28046578
B,5/21/2020 7:45,26.11478297,32.13542331,0.330876642
B,5/21/2020 8:00,26.42889407,33.52876397,0.364617475
B,5/21/2020 8:15,27.0080363,36.20038943,0.452351345
B,5/21/2020 8:30,27.568994,38.08869883,0.50879155
B,5/21/2020 8:45,27.91441243,39.03520423,0.527344807
B,5/21/2020 9:00,28.49767431,40.98327007,0.571218591
B,5/21/2020 9:15,28.8905872,42.63647043,0.613006381
B,5/21/2020 9:30,29.26914473,44.30564853,0.678797841
B,5/21/2020 9:45,29.8601231,48.2367521,0.799030531
B,5/21/2020 10:00,30.53005383,52.767174,0.828202205
B,5/21/2020 10:15,30.639095,52.03794557,0.869698526
B,5/21/2020 10:30,30.81421317,51.59807183,0.891962445
B,5/21/2020 10:45,30.95657037,50.37744847,0.777137033
B,5/21/2020 11:00,31.18303707,50.54957334,0.862696413
B,5/21/2020 11:15,31.7292979,53.64828987,0.967921095
B,5/21/2020 11:30,32.08981007,54.79509787,0.919123723
B,5/21/2020 11:45,32.47146624,54.03819866,0.908915119
B,5/21/2020 12:00,32.8736094,54.70988667,0.925685557
B,5/21/2020 12:15,33.46413631,57.89344841,0.937338622
B,5/21/2020 12:30,33.8415588,57.90181983,0.923144476
B,5/21/2020 12:45,34.14877648,57.34146855,0.914901833
B,5/21/2020 13:00,34.03666283,57.12523917,0.904509487
B,5/21/2020 13:15,34.20353677,55.5195199,0.870465012
B,5/21/2020 13:30,34.34044241,55.40597969,0.878304198
B,5/21/2020 13:45,34.94132503,57.3582947,0.823549759
B,5/21/2020 14:00,34.92845741,55.53873186,0.792429769
B,5/21/2020 14:15,35.24938037,56.17341613,0.776220931
B,5/21/2020 14:30,35.47774553,55.6046551,0.761474026
B,5/21/2020 14:45,35.62312793,52.90307186,0.697582546
B,5/21/2020 15:00,35.5592145,51.3716137,0.66345133
B,5/21/2020 15:15,35.8084139,51.3203041,0.605066194
B,5/21/2020 15:30,35.61407973,48.27868333,0.443546698
B,5/21/2020 15:45,35.53067966,46.37265428,0.440271976
B,5/21/2020 16:00,35.64163303,45.98237203,0.432185363
B,5/21/2020 16:15,35.79475117,45.00151577,0.360499054
B,5/21/2020 16:30,35.93014421,43.89896059,0.351513422
B,5/21/2020 16:45,35.85598157,42.70262227,0.27845607
B,5/21/2020 17:00,35.75847879,41.00935848,0.238109929
B,5/21/2020 17:15,35.11375727,39.0767701,0.187592077
B,5/21/2020 17:30,34.84269355,37.1093771,0.135820423
B,5/21/2020 17:45,34.4641154,35.1058664,0.088667989
B,5/21/2020 18:00,33.8088268,33.25552273,0.052991984
B,5/21/2020 18:15,33.11641393,31.822438,0.02754585
B,5/21/2020 18:30,32.4825041,30.66696373,0.008281001
B,5/21/2020 18:45,32.05748217,29.9940937,0.000276298
B,5/21/2020 19:00,31.57672869,29.450249,0
B,5/21/2020 19:15,31.25591933,29.04394843,0
B,5/21/2020 19:30,30.97710748,28.79582917,0
B,5/21/2020 19:45,30.5502921,28.4558808,0
B,5/21/2020 20:00,30.00345967,28.12197983,0
B,5/21/2020 20:15,29.51438728,27.67549914,0
B,5/21/2020 20:30,29.05098987,27.29377347,0
B,5/21/2020 20:45,28.75883103,26.97779683,0
B,5/21/2020 21:00,28.3369395,26.6307382,0
B,5/21/2020 21:15,28.08536197,26.3725992,0
B,5/21/2020 21:30,27.94909676,26.24620634,0
B,5/21/2020 21:45,27.63227617,25.87834047,0
B,5/21/2020 22:00,27.51400467,25.73085707,0
B,5/21/2020 22:15,27.29016838,25.4817841,0
B,5/21/2020 22:30,26.98126303,25.00838613,0
B,5/21/2020 22:45,26.77157197,24.6703491,0
B,5/21/2020 23:00,26.57494197,24.57059333,0
B,5/21/2020 23:15,26.40247083,24.3771219,0
B,5/21/2020 23:30,26.296492,24.22302776,0
B,5/21/2020 23:45,26.20653593,24.35009153,0
B,5/22/2020 0:00,25.99485214,24.16676179,0
B,5/22/2020 0:15,25.83828143,23.9945465,0
B,5/22/2020 0:30,25.67060337,24.01467293,0
B,5/22/2020 0:45,25.44677924,23.89589393,0
B,5/22/2020 1:00,25.22782177,23.65580763,0
B,5/22/2020 1:15,25.06264037,23.2972891,0
B,5/22/2020 1:30,24.878541,22.97140607,0
B,5/22/2020 1:45,24.82188207,22.9358775,0
B,5/22/2020 2:00,24.76963207,22.93717172,0
B,5/22/2020 2:15,24.59553123,22.7131093,0
B,5/22/2020 2:30,24.56362903,22.73851293,0
B,5/22/2020 2:45,24.40930921,22.60719045,0
B,5/22/2020 3:00,24.281303,22.43898007,0
B,5/22/2020 3:15,24.14228024,22.20255897,0
B,5/22/2020 3:30,24.0494489,22.21956593,0
B,5/22/2020 3:45,23.96446737,22.41171163,0
B,5/22/2020 4:00,23.78737,22.20228948,0
B,5/22/2020 4:15,23.61546127,21.95875873,0
B,5/22/2020 4:30,23.491023,21.72859487,0
B,5/22/2020 4:45,23.50164369,21.67335048,0
B,5/22/2020 5:00,23.44104643,21.60483603,0
B,5/22/2020 5:15,23.34478669,21.35120572,0
B,5/22/2020 5:30,23.21669933,21.19199323,0
B,5/22/2020 5:45,23.20756123,21.15413317,0.001850419
B,5/22/2020 6:00,23.22434117,21.2300899,0.015046419
B,5/22/2020 6:15,23.41256513,21.6428325,0.036444083
B,5/22/2020 6:30,23.7313749,22.33252486,0.068203997
B,5/22/2020 6:45,24.2926026,23.7948202,0.104329911
B,5/22/2020 7:00,24.8370422,26.70167957,0.15223404
B,5/22/2020 7:15,25.16156841,28.02738166,0.223516452
B,5/22/2020 7:30,25.86289677,31.2285116,0.331570986
B,5/22/2020 7:45,26.55256279,34.14181817,0.386911248
B,5/22/2020 8:00,27.16182443,35.9325389,0.424425203
B,5/22/2020 8:15,27.541916,36.8019186,0.4674811
B,5/22/2020 8:30,27.82692845,38.30849828,0.525042073
B,5/22/2020 8:45,28.18195803,40.66426703,0.589840081
B,5/22/2020 9:00,28.84968307,43.65442541,0.65015078
B,5/22/2020 9:15,29.2417327,47.50795467,0.713910318
B,5/22/2020 9:30,29.78351343,49.5048544,0.760793342
B,5/22/2020 9:45,30.14520797,51.53690841,0.802964108
B,5/22/2020 10:00,30.6321452,54.14784453,0.843450477
B,5/22/2020 10:15,31.01010031,55.509168,0.878709773
B,5/22/2020 10:30,31.45041397,56.60856537,0.904447393
B,5/22/2020 10:45,31.71230345,56.49571617,0.931041988
B,5/22/2020 11:00,31.70868323,56.65728057,0.938936327
B,5/22/2020 11:15,32.24233517,57.71978933,0.948619885
B,5/22/2020 11:30,32.77925152,59.33700803,0.955249843
B,5/22/2020 11:45,33.2004823,60.9132211,0.952801231
B,5/22/2020 12:00,33.58039269,61.88093817,0.944098102
B,5/22/2020 12:15,34.01334813,62.70936687,0.937828005
B,5/22/2020 12:30,33.95082383,60.745529,0.929320679
B,5/22/2020 12:45,34.40181331,61.7693461,0.919688607
B,5/22/2020 13:00,34.97611848,63.80456328,0.907218273
B,5/22/2020 13:15,34.83037393,61.95494128,0.893853656
B,5/22/2020 13:30,34.96468797,62.98175067,0.875709956
B,5/22/2020 13:45,35.29367463,63.42910043,0.857344915
B,5/22/2020 14:00,35.30013,60.32280748,0.831927939
B,5/22/2020 14:15,35.97692967,62.5950286,0.798891488
B,5/22/2020 14:30,35.95554638,60.32342541,0.757962963
B,5/22/2020 14:45,36.15517973,59.44070023,0.712892354
B,5/22/2020 15:00,36.20357983,57.10282613,0.663903647
B,5/22/2020 15:15,36.53600855,54.92006169,0.613602141
B,5/22/2020 15:30,36.4829009,53.35857623,0.566235797
B,5/22/2020 15:45,36.51623772,50.82568079,0.513763267
B,5/22/2020 16:00,36.49547927,48.6366159,0.461918065
B,5/22/2020 16:15,36.90676476,48.01077583,0.407201604
B,5/22/2020 16:30,36.86410623,46.2538929,0.351029381
B,5/22/2020 16:45,36.9060269,44.56530331,0.291662732
B,5/22/2020 17:00,36.88915393,43.0381529,0.237599299
B,5/22/2020 17:15,36.57830537,40.44085083,0.185470279
B,5/22/2020 17:30,36.53098717,38.5621779,0.135997635
B,5/22/2020 17:45,36.0125927,36.65240663,0.091365782
B,5/22/2020 18:00,34.71382586,34.04627624,0.030452029
B,5/22/2020 18:15,33.56503613,31.3863639,0.008426366
B,5/22/2020 18:30,33.05054238,30.11554697,0.002445219
B,5/22/2020 18:45,32.84936957,29.88410337,6.14E-05
B,5/22/2020 19:00,32.577243,29.54191697,0
B,5/22/2020 19:15,32.24653452,29.28391128,0
B,5/22/2020 19:30,31.64729097,29.4522431,0
B,5/22/2020 19:45,30.91984043,29.24835627,0
B,5/22/2020 20:00,30.41212428,28.66433403,0
B,5/22/2020 20:15,30.16422013,28.15729573,0
B,5/22/2020 20:30,29.98364779,27.91784041,0
B,5/22/2020 20:45,29.9975493,28.12562353,0
B,5/22/2020 21:00,29.6879445,27.79396453,0
B,5/22/2020 21:15,29.53093748,27.59103179,0
B,5/22/2020 21:30,29.26959127,27.34383643,0
B,5/22/2020 21:45,28.94984597,26.88874028,0
B,5/22/2020 22:00,28.6407368,26.4522593,0
B,5/22/2020 22:15,28.32637237,25.97076407,0
B,5/22/2020 22:30,28.08963338,25.65171445,0
B,5/22/2020 22:45,27.97398787,25.81418643,0
B,5/22/2020 23:00,27.65889545,25.56391631,0
B,5/22/2020 23:15,27.41701873,25.2881672,0
B,5/22/2020 23:30,27.38874327,25.53173603,0
B,5/22/2020 23:45,27.01419145,25.30840107,0
B,5/23/2020 0:00,26.72019477,24.93793233,0
B,5/23/2020 0:15,26.4556884,24.55032033,0
B,5/23/2020 0:30,26.21162031,24.19450424,0
B,5/23/2020 0:45,26.10797947,24.0992696,0
B,5/23/2020 1:00,25.87124648,23.85640748,0
B,5/23/2020 1:15,25.8141451,23.76532583,0
B,5/23/2020 1:30,25.83776057,24.23289697,0
B,5/23/2020 1:45,25.81694824,24.54913317,0
B,5/23/2020 2:00,25.70077397,24.36268807,0
B,5/23/2020 2:15,25.59083633,24.13614607,0
B,5/23/2020 2:30,25.44831779,23.78755879,0
B,5/23/2020 2:45,25.41500133,23.5832816,0
B,5/23/2020 3:00,25.2262731,23.23157579,0
B,5/23/2020 3:15,24.98559567,22.74414273,0
B,5/23/2020 3:30,24.79134397,22.508908,0
B,5/23/2020 3:45,24.6517691,22.24635052,0
B,5/23/2020 4:00,24.4721009,21.9592774,0
B,5/23/2020 4:15,24.21784607,21.94032886,0
B,5/23/2020 4:30,24.31587947,21.95020863,0
B,5/23/2020 4:45,24.3163708,21.89162087,0
B,5/23/2020 5:00,24.0279299,21.66462338,0
B,5/23/2020 5:15,23.81304703,21.8106323,0
B,5/23/2020 5:30,23.84403503,21.93014428,0
B,5/23/2020 5:45,23.70753603,21.79183453,0.001438358
B,5/23/2020 6:00,23.83660973,21.78412577,0.014159584
B,5/23/2020 6:15,23.965293,22.39798714,0.03523559
B,5/23/2020 6:30,24.5411042,23.30528673,0.058712884
B,5/23/2020 6:45,24.9720804,24.08396803,0.087425192
B,5/23/2020 7:00,25.36907528,24.99233383,0.164578992
B,5/23/2020 7:15,26.0042399,27.7420715,0.241824911
B,5/23/2020 7:30,26.91770024,32.55195479,0.31485706
B,5/23/2020 7:45,27.42969957,35.6099089,0.379357673
B,5/23/2020 8:00,27.98889053,38.3060976,0.434127006
B,5/23/2020 8:15,28.67064903,40.82138797,0.483639843
B,5/23/2020 8:30,29.2585235,43.078069,0.533767754
B,5/23/2020 8:45,29.82619924,45.57835024,0.588920457
B,5/23/2020 9:00,30.42623807,47.8270621,0.645115022
B,5/23/2020 9:15,31.15696107,49.6805094,0.701842381
B,5/23/2020 9:30,31.65189852,51.29599097,0.751976972
B,5/23/2020 9:45,31.95961093,52.2273416,0.791683317
B,5/23/2020 10:00,32.56005869,53.39805979,0.829804732
B,5/23/2020 10:15,32.90432747,55.08873697,0.857758543
B,5/23/2020 10:30,33.65044887,56.9404368,0.896006506
B,5/23/2020 10:45,33.52989662,55.78548138,0.922739114
B,5/23/2020 11:00,33.77635623,57.2085926,0.938062118
B,5/23/2020 11:15,34.15645859,56.55521031,0.948991531
B,5/23/2020 11:30,34.1468976,56.96633583,0.953267991
B,5/23/2020 11:45,34.26460945,57.88459907,0.949754402
B,5/23/2020 12:00,34.85252283,58.91666463,0.939489804
B,5/23/2020 12:15,35.17108457,58.82255163,0.924743091
B,5/23/2020 12:30,35.31690076,59.8613049,0.91248973
B,5/23/2020 12:45,35.35396523,58.1058104,0.898549795
B,5/23/2020 13:00,35.96277152,58.69899772,0.887754643
B,5/23/2020 13:15,36.29276527,57.50219543,0.863084062
B,5/23/2020 13:30,36.44097607,55.83034573,0.849307675
B,5/23/2020 13:45,36.7647411,56.15993317,0.845114027
B,5/23/2020 14:00,37.3424864,58.3555124,0.815192912
B,5/23/2020 14:15,37.49707645,58.33965862,0.790029117
B,5/23/2020 14:30,37.63767077,56.47644367,0.745224632
B,5/23/2020 14:45,37.5318053,54.73202107,0.703408954
B,5/23/2020 15:00,37.63801317,55.34070866,0.649458564
B,5/23/2020 15:15,37.9939015,55.50677997,0.603796347
B,5/23/2020 15:30,37.99130352,53.36105869,0.554732496
B,5/23/2020 15:45,37.81119797,50.44492493,0.507707061
B,5/23/2020 16:00,37.85368963,49.36230667,0.441918929
B,5/23/2020 16:15,37.97944793,48.62139141,0.392304105
B,5/23/2020 16:30,38.01695633,46.89483423,0.336580613
B,5/23/2020 16:45,38.27159307,45.3332845,0.277961291
B,5/23/2020 17:00,38.68598266,44.41159052,0.22409626
B,5/23/2020 17:15,38.21357223,42.65903837,0.174207046
B,5/23/2020 17:30,37.2086959,39.74588324,0.128514332
B,5/23/2020 17:45,36.82153547,37.66959103,0.087902249
B,5/23/2020 18:00,36.05550541,35.59737097,0.054126066
B,5/23/2020 18:15,35.32333367,33.78148493,0.023246327
B,5/23/2020 18:30,34.5016269,32.10442207,0.003820496
B,5/23/2020 18:45,34.22728148,31.29714024,0.00017201
B,5/23/2020 19:00,33.81844083,30.73789153,0
B,5/23/2020 19:15,33.62455463,30.70417383,0
B,5/23/2020 19:30,33.44275721,31.28073952,0
B,5/23/2020 19:45,33.05794583,31.0951711,0
B,5/23/2020 20:00,32.32888055,30.57015366,0
B,5/23/2020 20:15,31.58526203,30.234904,0
B,5/23/2020 20:30,30.91104117,29.6288493,0
B,5/23/2020 20:45,30.35288538,29.11477341,0
B,5/23/2020 21:00,29.79706317,28.53967293,0
B,5/23/2020 21:15,29.37549028,28.16275038,0
B,5/23/2020 21:30,28.98020023,27.7605824,0
B,5/23/2020 21:45,28.5292786,27.30584423,0
B,5/23/2020 22:00,28.255185,26.97849055,0
B,5/23/2020 22:15,27.94678757,26.5799976,0
B,5/23/2020 22:30,27.57815441,25.91844645,0
B,5/23/2020 22:45,27.3795706,25.46783153,0
B,5/23/2020 23:00,27.4245355,25.86614667,0
B,5/23/2020 23:15,27.18705579,25.80751814,0
B,5/23/2020 23:30,26.94531137,25.5226807,0
B,5/23/2020 23:45,26.75863147,25.31033193,0
B,5/24/2020 0:00,26.40293822,24.86921185,0
B,5/24/2020 0:15,26.13339755,24.3726711,0
B,5/24/2020 0:30,25.98604637,23.95150047,0
B,5/24/2020 0:45,25.9820409,23.87191669,0
B,5/24/2020 1:00,25.89175543,23.89785863,0
B,5/24/2020 1:15,25.79519459,24.10008086,0
B,5/24/2020 1:30,25.6424488,24.4022807,0
B,5/24/2020 1:45,25.72024117,25.17036847,0
B,5/24/2020 2:00,25.84142466,25.44559448,0
B,5/24/2020 2:15,25.82490973,25.21114903,0
B,5/24/2020 2:30,25.82013252,25.46969707,0
B,5/24/2020 2:45,25.82078957,25.57649697,0
B,5/24/2020 3:00,25.81853614,25.57257345,0
B,5/24/2020 3:15,25.8033478,25.36029543,0
B,5/24/2020 3:30,25.6260894,24.39922587,0
B,5/24/2020 3:45,25.46041352,23.85109117,0
B,5/24/2020 4:00,25.29573157,23.51264653,0
B,5/24/2020 4:15,25.3053819,23.36656366,0
B,5/24/2020 4:30,25.31701547,23.4218121,0
B,5/24/2020 4:45,25.217163,23.22431847,0
B,5/24/2020 5:00,25.22778407,23.25383255,0
B,5/24/2020 5:15,25.20199277,23.33053903,0
B,5/24/2020 5:30,25.03676107,23.23283345,0
B,5/24/2020 5:45,24.86051013,23.04596747,0.001334588
B,5/24/2020 6:00,25.047056,23.39000347,0.012174075
B,5/24/2020 6:15,25.28124059,24.04139021,0.035089968
B,5/24/2020 6:30,25.47712887,24.97696327,0.065338015
B,5/24/2020 6:45,25.85121734,26.20841503,0.097212624
B,5/24/2020 7:00,26.30829163,27.89057917,0.154065949
B,5/24/2020 7:15,26.7272549,29.83866421,0.209921717
B,5/24/2020 7:30,27.2751405,32.05365097,0.277260079
B,5/24/2020 7:45,27.69124753,33.9516184,0.345086497
B,5/24/2020 8:00,28.09962307,36.22155121,0.404569101
B,5/24/2020 8:15,28.69885457,38.32156473,0.455819775
B,5/24/2020 8:30,29.10136686,40.63142552,0.504486377
B,5/24/2020 8:45,29.76086727,43.5098734,0.556928267
B,5/24/2020 9:00,30.22387486,45.57747466,0.613758539
B,5/24/2020 9:15,30.7511668,48.79332577,0.671353908
B,5/24/2020 9:30,31.119519,50.53276903,0.720494026
B,5/24/2020 9:45,31.45329755,51.94088962,0.774279077
B,5/24/2020 10:00,32.01692423,54.5020254,0.810605534
B,5/24/2020 10:15,32.35006386,54.1806651,0.844439604
B,5/24/2020 10:30,32.85800903,55.97336833,0.875971959
B,5/24/2020 10:45,33.19951487,56.13543197,0.897621417
B,5/24/2020 11:00,33.41826031,55.39014917,0.915003699
B,5/24/2020 11:15,33.4183849,55.18932493,0.92479036
B,5/24/2020 11:30,33.9582151,58.21003693,0.928405711
B,5/24/2020 11:45,34.24283733,57.9946881,0.926277065
B,5/24/2020 12:00,34.49443767,56.83340373,0.912892801
B,5/24/2020 12:15,34.92356531,57.05526503,0.906127997
B,5/24/2020 12:30,35.02100123,56.94017953,0.89729751
B,5/24/2020 12:45,35.59846348,59.70246931,0.891665507
B,5/24/2020 13:00,35.69947007,57.66288357,0.882262438
B,5/24/2020 13:15,35.65648383,56.96130673,0.868273234
B,5/24/2020 13:30,36.15078824,58.84478145,0.851252401
B,5/24/2020 13:45,36.4210002,56.7228832,0.825711697
B,5/24/2020 14:00,36.75481345,57.15047062,0.801176466
B,5/24/2020 14:15,37.07135227,57.42612313,0.770364112
B,5/24/2020 14:30,37.2610419,56.47695933,0.729815172
B,5/24/2020 14:45,37.33837655,55.58946293,0.686951842
